ORDER_NO;LINE_NO;RELEASE_NO;ORDER_DATE;REQUISITION_NO;VENDOR_NO;VENDOR_NAME;PART_NO;PART_DESCRIPTION;COMPANY_NAME;BILLING_ADDRESS;NAMA_PIC_BILLING;TELEPHONE_PIC_BILLING;SHIPPING_ADDRESS;FULL_NAME_PIC_SHIPPING;BUY_QTY_DUE;WANTED_RECEIPT_DATE;TERM;ORDER_FOR;DELIVERY_TERMS_DESC;PO_TRANSPORT;REVISION;HEADER_STATUS;LINE_STATUS
EDI21002844;19;1;2021/08/12 17:35:44.000;EDI210001717;43085;MITRA AGRO PERSADA;171047241;BEARING HUB OTR FRT,TBR54;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/23 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;18;1;2021/08/12 17:35:44.000;EDI210001717;43085;MITRA AGRO PERSADA;171047736;BEARING HUB OTR RR,TBR54;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/23 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;17;1;2021/08/12 17:35:44.000;EDI210001583;43085;MITRA AGRO PERSADA;171101141;BRAKE ASM CENTER PARKING;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 8.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;16;1;2021/08/12 17:35:44.000;EDI210001583;43085;MITRA AGRO PERSADA;172140034;TURBOCHARGER ASM;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 8.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;15;1;2021/08/12 17:35:44.000;EDI210001583;43085;MITRA AGRO PERSADA;171740740;PUMP ASM OIL P/S NKR71;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 6.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;14;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171810228;RELAY LAMPU;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 30.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;13;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171810188;RELAY LAMPU;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 30.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;12;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171640137;PACKING TBA;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;11;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171481381;GASKET TBA;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;10;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171523283;HOSE HAND GREASE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 30.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;9;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171580097;BOLA LAMPU;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 100.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;8;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171580096;BOLA LAMPU;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 40.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;7;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171580110;LAMPU SOROT BESAR;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 20.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;6;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171100391;BRAKE LINING;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 80.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;5;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171082587;NUT AXLE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 600.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;4;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171082378;WASHER SPECIAL;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 600.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;3;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171081312;STUD AXLE SHAFT;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 600.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;2;1;2021/08/12 17:35:44.000;EDI210001581;43085;MITRA AGRO PERSADA;171910015;LEM SILICON RED;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 100.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002844;1;1;2021/08/12 17:35:44.000;EDI210001536;43085;MITRA AGRO PERSADA;171430878;BRAKET SPRING RR;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 20.0;2021/08/23 00:00:00.000;30 days after invoice received;ISUZU NMR 71;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;14;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;172190208;BALL JOINT UPPER;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;13;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171950729;RETAINER RR AXLE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;12;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171100387;BRAKE SHOE REAR;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;11;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171100881;PAD KIT CALIPER DISC BRAKE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;10;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171912921;SEAL OIL REAR AXLE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;9;1;2021/08/12 17:36:20.000;EDI210001667;48615;ENTRI JAYA;171500903;GEAR SET;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 6.0;2021/08/28 00:00:00.000;30 days after invoice received;KAWASAKI KLX 150;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;8;1;2021/08/12 17:36:20.000;EDI210001583;48615;ENTRI JAYA;171950677;SHAFT AXLE REAR;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 12.0;2021/08/28 00:00:00.000;30 days after invoice received;ISUZU NKR 71;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;7;1;2021/08/12 17:36:20.000;EDI210001581;48615;ENTRI JAYA;171580095;BOLA LAMPU;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 100.0;2021/08/28 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;6;1;2021/08/12 17:36:20.000;EDI210001581;48615;ENTRI JAYA;171580094;BOLA LAMPU;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 100.0;2021/08/28 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;5;1;2021/08/12 17:36:20.000;EDI210001581;48615;ENTRI JAYA;121034532;HAND GREASE PUMP TEKIRO;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 10.0;2021/08/28 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;4;1;2021/08/12 17:36:20.000;EDI210001581;48615;ENTRI JAYA;171911288;OIL SEAL REAR HUB INNER;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 30.0;2021/08/28 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;3;1;2021/08/12 17:36:20.000;EDI210001581;48615;ENTRI JAYA;171660227;KING PIN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 12.0;2021/08/28 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;2;1;2021/08/12 17:36:20.000;EDI210001581;48615;ENTRI JAYA;171840017;RIVET LINING BRAKE REAR;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 600.0;2021/08/28 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;1;1;2021/08/12 17:36:20.000;EDI210001581;48615;ENTRI JAYA;171910951;SEAL REM;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 300.0;2021/08/28 00:00:00.000;30 days after invoice received;ISUZU NKR 71 E2;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;21;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171140732;BUSHING KNUCKLE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 4.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;20;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171140731;BUSHING TORSION BAR;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;19;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171860459;ROD TRACK OUTER;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;18;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171140761;BUSHING , LWR LINK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;17;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;171140760;BUSHING , UPR LINK , FRT;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 4.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;16;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;172190207;BALL JOINT LOW;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002845;15;1;2021/08/12 17:36:20.000;EDI210001717;48615;ENTRI JAYA;172190206;BALL JOINT LOW;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 2.0;2021/08/28 00:00:00.000;30 days after invoice received;MOBIL SERVICE CAR;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002847;9;1;2021/08/12 17:36:54.000;EDI210001667;56116;METAFORA GLOBAL ENERGY;171100789;KAMPAS REM CAKRAM DEPAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 20.0;2021/08/26 00:00:00.000;30 days after invoice received;KAWASAKI KLX 150;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002847;8;1;2021/08/12 17:36:54.000;EDI210001667;56116;METAFORA GLOBAL ENERGY;171046657;BEARING RODA BELAKANG;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 20.0;2021/08/26 00:00:00.000;30 days after invoice received;KAWASAKI KLX 150;FRANCO;TIDAK ADA; 0.0;Released;Released
EDI21002847;7;1;2021/08/12 17:36:54.000;EDI210001667;56116;METAFORA GLOBAL ENERGY;171046656;BEARING RODA DEPAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL EDI, DESA KOTA LAMA, KEC. KUNTO DARUSSALAM, KAB. ROKAN HULU, RIAU;EDI1-SAWIT(INTI+PKS); 20.0;2021/08/26 00:00:00.000;30 days after invoice received;KAWASAKI KLX 150;FRANCO;TIDAK ADA; 0.0;Released;Released
